event_ordinal,partition,seq,event_key,lost_global_id,cand_global_id,lost_local_id_present,cand_local_id_present,runtime_coordinates_available,runtime_dist_h,runtime_ema_lost,runtime_ema_cand,offline_pair_status,frozen_coordinate_pair_available,classification,reason
2414,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.2206382751,57.4138755798,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2415,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.1443767548,57.4138755798,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2416,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.1221237183,57.4138755798,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2417,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.8551646471,57.4138755798,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2418,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.3055562973,57.4138755798,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2419,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.7936916351,57.4138755798,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2420,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.9896669388,84.9599914551,75.0574111938,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2421,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.1315636635,107.5423202515,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2422,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.0602989197,56.3476219177,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2423,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.061920166,59.8413848877,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2424,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.9593229294,59.8413848877,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2425,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.0896320343,59.8413848877,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2426,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.0652513504,179.3320770264,121.9281768799,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2427,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.0320920944,57.2606163025,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2428,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.2987581789,57.2606163025,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2429,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.4637904167,57.2606163025,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2430,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.6675186157,57.2606163025,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2431,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.5873205662,57.2606163025,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2432,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.7885389328,57.2606163025,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2433,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.660027504,57.2606163025,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2434,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.4319649935,59.9431877136,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2435,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.200881958,63.9117126465,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2436,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.0154008865,56.775592804,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2437,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.4773492813,56.775592804,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2438,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,4.504629612,85.577911377,54.2969017029,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2439,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4087562561,85.577911377,59.4358291626,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2440,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,4.0123109818,85.577911377,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2441,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.4325742722,85.577911377,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2442,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.0490894318,85.577911377,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2443,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.6440551281,85.577911377,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2444,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.0980491638,85.577911377,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2445,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.9048452377,85.577911377,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2446,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.3882539272,85.577911377,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2447,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.1577507257,60.0078735352,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2448,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.3466718197,60.0078735352,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2449,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.1644170284,60.0078735352,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2450,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.8043069839,62.5495605469,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2451,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.2669391632,62.5495605469,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2452,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.9883136749,63.4839515686,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2453,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.0768537521,63.4839515686,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2454,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4747781754,63.4839515686,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2455,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.558259964,63.0698013306,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2456,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.0992288589,63.7685813904,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2457,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.8985905647,63.7685813904,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2458,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.9300746918,50.5344009399,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2459,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.0661678314,52.5050811768,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2460,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.3515977859,52.5050811768,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2461,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.5547895432,63.4322738647,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2462,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.395930469,61.0160598755,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2463,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.1833937168,62.6115951538,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2464,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.6007860303,62.6115951538,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2465,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.8722429276,62.6115951538,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2466,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.6346099377,67.9990615845,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2467,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.3451426029,67.9990615845,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2468,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.8319854736,67.9990615845,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2469,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.6624472737,67.6000366211,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2470,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.264968276,67.6000366211,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2471,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.078843236,68.5802993774,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2472,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.6581165791,68.5802993774,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2473,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.4756686687,61.289516449,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2474,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.7769012451,61.289516449,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2475,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.7762538195,44.5378913879,41.746421814,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2476,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.9546633959,50.4893608093,55.5015106201,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2477,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,6.7342967987,42.5657234192,41.746421814,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2478,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.7501487732,60.8530158997,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2479,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.1769247055,60.8530158997,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2480,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.3582401276,68.6911392212,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2481,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.1319813728,68.6911392212,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2482,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.3690290451,71.7787628174,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2483,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.3099136353,71.7787628174,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2484,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.2876472473,76.534942627,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2485,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.0881328583,76.534942627,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2486,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.2976636887,83.3115005493,110.6607284546,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2487,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4437742233,65.4395751953,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2488,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.9004964828,65.4395751953,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2489,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.9568595886,60.6269187927,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2490,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.9715452194,60.6269187927,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2491,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.1135482788,60.6269187927,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2492,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.6601519585,70.21068573,75.0574111938,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2493,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.6411352158,71.0446929932,110.6607284546,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2494,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.2750353813,72.7083053589,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2495,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.6296291351,71.2862548828,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2496,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.1139736176,73.6832122803,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2497,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.5112628937,73.6832122803,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2498,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.3057165146,73.6832122803,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2499,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.852089107,107.2065429688,90.2744216919,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2500,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,8.9146327972,127.9895401001,135.0530548096,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2501,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,8.5714893341,144.0059204102,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2502,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,8.7273769379,144.0059204102,156.093460083,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2503,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.2415962219,130.9201660156,135.0530548096,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2504,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.1992111206,137.554397583,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2505,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.3432979584,137.554397583,156.093460083,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2506,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.117788434,130.6684570312,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2507,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.6005795598,130.6684570312,156.093460083,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2508,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.4952977896,72.6971588135,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2509,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.3776773214,203.4060974121,325.202545166,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2510,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.1424846649,123.9952316284,156.093460083,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2511,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.2364391088,89.7224273682,90.2744216919,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2512,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.6435070038,89.2666091919,121.9281768799,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2513,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.5844593048,88.7156600952,135.0530548096,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2514,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.5435504913,88.7156600952,137.6940002441,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2515,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.0695952177,88.7156600952,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2516,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.7587032318,88.7156600952,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2517,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.7933797836,108.8403167725,121.9281768799,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2518,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.1304149628,120.4840393066,137.6940002441,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2519,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.2461342812,120.4840393066,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2520,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.3419294357,120.4840393066,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2521,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,9.7230634689,151.5612335205,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2522,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.3001255691,244.4071044922,325.202545166,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2523,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.1494626999,112.4939346313,135.0530548096,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2524,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.1172580719,112.4939346313,137.6940002441,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2525,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.2004062086,112.4939346313,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2526,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.3207092285,112.4939346313,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2527,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,8.2956829071,171.7999420166,147.0523529053,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2528,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,8.4543828964,171.7999420166,156.093460083,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2529,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.0342880487,229.8866882324,325.202545166,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2530,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.1794981658,88.4452896118,104.315246582,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2531,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.6591415405,56.2622299194,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2532,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.9155435562,56.2292633057,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2533,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.9754810333,57.669002533,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2534,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.4577693939,58.9804840088,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2535,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.3339118958,58.9804840088,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2536,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.4721221924,58.9804840088,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2537,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,10.5332298279,197.9666290283,121.9281768799,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2538,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.6348419189,49.5635452271,55.5015106201,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2539,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.4090461731,61.6821975708,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2540,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4585704803,69.0907669067,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2541,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.9263925552,69.0907669067,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2542,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.458573699,57.0126190186,55.5015106201,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2543,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.798666954,63.1219749451,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2544,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.2340316772,63.1219749451,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2545,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.5387334824,49.6088752747,49.0032806396,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2546,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.9006185532,49.6480712891,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2547,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.9929256439,49.6480712891,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2548,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.5026779175,49.6480712891,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2549,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.1498773098,49.6480712891,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2550,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.4358482361,49.1385116577,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2551,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.7738702297,49.2377853394,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2552,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.8307911754,49.2377853394,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2553,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.8269319534,49.2812843323,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2554,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.8986978531,52.740814209,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2555,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.6790132523,52.740814209,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2556,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4261789322,104.3758544922,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2557,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.6928710938,63.4707717896,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2558,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.5722084045,64.2481994629,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2559,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.7264790535,57.955291748,90.2744216919,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2560,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.778949976,57.955291748,82.3236312866,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2561,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.8300189972,52.285320282,48.0587272644,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2562,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.6860141754,52.285320282,54.2969017029,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2563,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.4982703924,52.285320282,59.4358291626,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2564,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.9741897583,52.285320282,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2565,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,7.333337307,52.285320282,49.0032806396,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2566,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,18.728937149,52.285320282,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2567,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,18.6060676575,52.285320282,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2568,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.2308558375,56.5774688721,59.2093582153,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2569,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.7337198257,57.9693145752,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2570,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.5353651047,59.4742889404,78.4233551025,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2571,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.9908761978,59.4742889404,82.389251709,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2572,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.7812175751,59.4742889404,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2573,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,13.5032510757,53.2536239624,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
